"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOR242C",72.2917300261365,-1.11050432445208,0.193732343437441,-5.73215759820029,9.91610698652386e-09,2.64789871934061e-07
"YOR155C",370.647057206838,0.269048091364056,0.0903993788312877,2.97621615150896,0.00291829094107443,0.018985252585053
"YOL030W",2160.70916620438,0.307813254198931,0.0739293129898596,4.16361578040298,3.13247068096907e-05,0.000397443894352776
"YOR323C",2572.5923020168,0.334680438649944,0.0522765373218301,6.40211566786741,1.53238500534123e-10,5.58838920233586e-09
"YOR128C",1204.80339153069,-7.14622152935203,0.260326001100603,-27.4510479135366,6.75032941456525e-166,2.15403011618777e-162
"YOR304C-A",86.969098728585,0.387053151734515,0.144745840258234,2.67401917073397,0.00749481669602168,0.0405355255542461
"YOL109W",6835.81527828199,-0.741478602696281,0.100965794514873,-7.34385943535614,2.07521068390672e-13,1.21504537474245e-11
"YOR131C",222.865482659952,-0.418521767989713,0.104271348873749,-4.01377533244014,5.97552258837725e-05,0.000684664006445667
"YOR168W",4620.43261182167,-0.217672715314825,0.074267774374742,-2.93091744228778,0.00337962584348249,0.0215669688721351
"YOR226C",217.644222225351,-0.362933477902402,0.110601984889839,-3.28143729304576,0.00103279486309964,0.00793176512190365
"YOL009C",87.0204553505721,0.456356901603998,0.153246267823515,2.97793158740777,0.00290200751646882,0.0188985836429633
"YOR153W",13887.4967658957,-0.608507408978188,0.0917487026363066,-6.63232712281853,3.3043524895378e-11,1.37832533256407e-09
"YOR081C",489.694138261226,0.297386976370823,0.105167925484898,2.8277345492902,0.00468786603515338,0.0277789796066377
"YOR306C",823.107609645117,0.344007282180591,0.0806119616691112,4.26744710161801,1.97722635466743e-05,0.000262888720739324
"YOR261C",1916.00029027234,-0.388047524739013,0.0956134423603532,-4.05850385844825,4.93881176224626e-05,0.000580469551872111
"YOR293W",9723.82406015309,-0.458517285192375,0.0859194384453843,-5.33659546068654,9.47080199804115e-08,2.12079502987715e-06
"YOR312C",11719.6331981227,-0.35116499320091,0.0754419248392601,-4.6547724484644,3.24338705279937e-06,5.11093732616434e-05
"YOL105C",155.353962675388,0.74749198450254,0.156651807748244,4.77167799878721,1.82697420289341e-06,3.07645101922579e-05
